searge,name,side,desc
func_75462_c,findRandomTargetBlock,1,"searches 10 blocks at random in a within par1(x,z) and par2 (y) distance, ignores those not in the direction of par3Vec3, then points to the tile for which creature.getBlockPathWeight returns the highest number"
func_75463_a,findRandomTarget,1,"finds a random target within par1(x,z) and par2 (y) blocks"
func_75464_a,findRandomTargetBlockTowards,1,"finds a random target within par1(x,z) and par2 (y) blocks in the direction of the point par3"
func_75466_d,resetDoorOpeningRestrictionCounter,1,
func_75467_a,isInside,1,
func_75468_f,getDoorOpeningRestrictionCounter,1,
func_75469_c,getInsideDistanceSquare,1,Get the square of the distance from a location 2 blocks away from the door considered 'inside' and the given arguments
func_75470_e,incrementDoorOpeningRestrictionCounter,1,
func_75471_a,getInsidePosX,1,
func_75472_c,getInsidePosZ,1,
func_75473_b,getInsidePosY,1,
func_75474_b,getDistanceSquared,1,Returns the squared distance between this door and the given coordinate.
func_75483_a,isSafeToStandAt,1,"Returns true when an entity could stand at a position, including solid blocks under the entire entity. Args: xOffset, yOffset, zOffset, entityXSize, entityYSize, entityZSize, originPosition, vecX, vecZ"
func_75484_a,setPath,1,"sets the active path data if path is 100% unique compared to old path, checks to adjust path for sun avoiding ents and stores end coords"
func_75485_k,canNavigate,1,If on ground or swimming and can swim
func_75486_a,getAvoidsWater,1,
func_75487_m,removeSunnyPath,1,Trims path data from the end to the first sun covered block
func_75488_a,getPathToXYZ,1,Returns the path to the given coordinates
func_75489_a,setSpeed,1,Sets the speed
func_75490_c,setEnterDoors,1,Sets if the entity can enter open doors
func_75491_a,setAvoidsWater,1,
func_75492_a,tryMoveToXYZ,1,Try to find and set a path to XYZ. Returns true if successful.
func_75493_a,isDirectPathBetweenPoints,1,"Returns true when an entity of specified size could safely walk in a straight line between the two points. Args: pos1, pos2, entityXSize, entityYSize, entityZSize"
func_75494_a,getPathToEntityLiving,1,Returns the path to the given EntityLiving
func_75495_e,setCanSwim,1,Sets if the entity can swim
func_75496_b,isPositionClear,1,"Returns true if an entity does not collide with any solid blocks at the position. Args: xOffset, yOffset, zOffset, entityXSize, entityYSize, entityZSize, originPosition, vecX, vecZ"
func_75497_a,tryMoveToEntityLiving,1,Try to find and set a path to EntityLiving. Returns true if successful.
func_75498_b,setBreakDoors,1,
func_75499_g,clearPathEntity,1,sets active PathEntity to null
func_75500_f,noPath,1,If null path or reached the end
func_75501_e,onUpdateNavigation,1,
func_75502_i,getEntityPosition,1,
func_75503_j,getPathableYPos,1,Gets the safe pathing Y position for the entity depending on if it can path swim or not
func_75504_d,setAvoidSun,1,Sets if the path should avoid sunlight
func_75505_d,getPath,1,gets the actively used PathEntity
func_75506_l,isInFluid,1,"Returns true if the entity is in water or lava, false otherwise"
func_75507_c,getCanBreakDoors,1,"Returns true if the entity can break doors, false otherwise"
func_75508_h,pathFollow,1,
func_75522_a,canSee,1,"Checks, whether 'our' entity can see the entity given as argument (true) or not (false), caching the result."
func_75523_a,clearSensingCache,1,Clears canSeeCachePositive and canSeeCacheNegative.
func_75528_a,tick,1,Runs a single tick for the village siege
func_75530_c,spawnZombie,1,
func_75540_b,getVillageList,1,Get a list of villages.
func_75541_e,isWoodenDoorAt,1,
func_75542_c,addDoorToNewListIfAppropriate,1,
func_75543_d,dropOldestVillagerPosition,1,
func_75544_a,tick,1,Runs a single tick for the village collection
func_75545_e,addNewDoorsToVillageOrCreateVillage,1,
func_75546_a,addUnassignedWoodenDoorsAroundToNewDoorsList,1,
func_75547_b,getVillageDoorAt,1,
func_75548_d,isVillagerPositionPresent,1,
func_75549_c,removeAnnihilatedVillages,1,
func_75550_a,findNearestVillage,1,"Finds the nearest village, but only the given coordinates are withing it's bounding box plus the given the distance."
func_75551_a,addVillagerPosition,1,"This is a black hole. You can add data to this list through a public interface, but you can't query that information in any way and it's not used internally either."
func_75557_k,removeDeadAndOutOfRangeDoors,1,
func_75558_f,getVillageDoorInfoList,1,called only by class EntityAIMoveThroughVillage
func_75559_a,tryGetIronGolemSpawningLocation,1,Tries up to 10 times to get a valid spawning location before eventually failing and returning null.
func_75560_a,tick,1,Called periodically by VillageCollection
func_75561_d,getTicksSinceLastDoorAdding,1,
func_75562_e,getNumVillagers,1,
func_75563_b,isValidIronGolemSpawningLocation,1,
func_75564_b,findNearestDoor,1,
func_75565_j,removeDeadAndOldAgressors,1,
func_75566_g,isAnnihilated,1,"Returns true, if there is not a single village door left. Called by VillageCollection"
func_75567_c,getNumVillageDoors,1,"Actually get num village door info entries, but that boils down to number of doors. Called by EntityAIVillagerMate and VillageSiege"
func_75568_b,getVillageRadius,1,
func_75569_c,findNearestDoorUnrestricted,1,"Find a door suitable for shelter. If there are more doors in a distance of 16 blocks, then the least restricted one (i.e. the one protecting the lowest number of villagers) of them is chosen, else the nearest one regardless of restriction."
func_75570_a,isInRange,1,"Returns true, if the given coordinates are within the bounding box of the village."
func_75571_b,findNearestVillageAggressor,1,
func_75572_i,updateNumVillagers,1,
func_75573_l,updateVillageRadiusAndCenter,1,
func_75574_f,isBlockDoor,1,
func_75575_a,addOrRenewAgressor,1,
func_75576_a,addVillageDoorInfo,1,
func_75577_a,getCenter,1,
func_75578_e,getVillageDoorAt,1,
func_75579_h,updateNumIronGolems,1,
func_75598_a,getCreatureClass,1,
func_75599_d,getPeacefulCreature,1,Gets whether or not this creature type is peaceful.
func_75600_c,getCreatureMaterial,1,
func_75601_b,getMaxNumberOfCreature,1,
func_75614_a,addMapping,1,Adds a entity mapping with egg info.
func_75615_a,createEntityFromNBT,1,create a new instance of an entity from NBT store
func_75616_a,createEntityByID,1,Create a new instance of an entity in the world by using an entity ID.
func_75617_a,getStringFromID,1,Finds the class using IDtoClassMapping and classToStringMapping
func_75618_a,addMapping,1,adds a mapping between Entity classes and both a string representation and an ID
func_75619_a,getEntityID,1,gets the entityID of a specific entity
func_75620_a,createEntityByName,1,Create a new instance of an entity in the world by using the entity name.
func_75621_b,getEntityString,1,Gets the string representation of a specific entity.
func_75630_a,multiplyBy32AndRound,1,
func_75638_b,getSpeed,1,
func_75639_a,limitAngle,1,Limits the given angle to a upper and lower limit.
func_75640_a,isUpdating,1,
func_75641_c,onUpdateMoveHelper,1,
func_75642_a,setMoveTo,1,Sets the speed and location to move to
func_75649_a,onUpdateLook,1,Updates look
func_75650_a,setLookPosition,1,Sets position to look at
func_75651_a,setLookPositionWithEntity,1,Sets position to look at using entity
func_75652_a,updateRotation,1,
func_75660_a,setJumping,1,
func_75661_b,doJump,1,Called to actually make the entity jump if isJumping is true.
func_75669_b,getObject,1,
func_75670_d,isWatched,1,
func_75671_a,setWatched,1,
func_75672_a,getDataValueId,1,
func_75673_a,setObject,1,
func_75674_c,getObjectType,1,
func_75679_c,getWatchableObjectInt,1,gets a watchable object and returns it as a Integer
func_75680_a,writeObjectsInListToStream,1,"writes every object in passed list to dataoutputstream, terminated by 0x7F"
func_75681_e,getWatchableObjectString,1,gets a watchable object and returns it as a String
func_75682_a,addObject,1,"adds a new object to dataWatcher to watch, to update an already existing object see updateObject. Arguments: data Value Id, Object to add"
func_75683_a,getWatchableObjectByte,1,gets the bytevalue of a watchable object
func_75684_a,hasObjectChanged,1,true if one or more object was changed
func_75685_c,getAllWatched,1,
func_75686_a,readWatchableObjects,1,
func_75688_b,unwatchAndReturnAllWatched,1,
func_75689_a,writeWatchableObjects,1,
func_75690_a,writeWatchableObject,1,
func_75691_i,getWatchedObject,1,"is threadsafe, unless it throws an exception, then"
func_75692_b,updateObject,1,updates an already existing object
func_75693_b,getWatchableObjectShort,1,
func_75734_a,waitForFinish,1,
func_75735_a,queueIO,1,threaded io
func_75736_b,processQueue,1,Process the items that are in the queue
func_75742_a,loadData,1,"Loads an existing MapDataBase corresponding to the given String id from disk, instantiating the given Class, or returns null if none such file exists. args: Class to instantiate, String dataid"
func_75743_a,getUniqueDataId,1,Returns an unique new data id for the given prefix and saves the idCounts map to the 'idcounts' file.
func_75744_a,saveAllData,1,Saves all dirty loaded MapDataBases to disk.
func_75745_a,setData,1,"Assigns the given String id to the given MapDataBase, removing any existing ones of the same id."
func_75746_b,loadIdCounts,1,Loads the idCounts Map from the 'idcounts' file.
func_75747_a,saveData,1,Saves the given MapDataBase to disk.
func_75752_b,readPlayerData,1,Reads the player data from disk into the specified PlayerEntityMP.
func_75753_a,writePlayerData,1,Writes the player data to disk from the specified PlayerEntityMP.
func_75754_f,getAvailablePlayerDat,1,Returns an array of usernames for which player.dat exists for.
func_75755_a,saveWorldInfoWithPlayer,1,Saves the given World Info with the given NBTTagCompound as the Player.
func_75756_e,getPlayerNBTManager,1,
func_75757_d,loadWorldInfo,1,Loads and returns the world info
func_75758_b,getMapFileFromName,1,Gets the file location of the given map
func_75759_a,flush,1,"Called to flush all changes to disk, waiting for them to complete."
func_75760_g,getWorldDirectoryName,1,Returns the name of the directory where world information is saved.
func_75761_a,saveWorldInfo,1,used to update level.dat from old format to MCRegion format
func_75762_c,checkSessionLock,1,Checks the session lock to prevent save collisions
func_75763_a,getChunkLoader,1,initializes and returns the chunk loader for the specified world provider
func_75764_a,getPlayerData,1,Gets the player data for the given playername as a NBTTagCompound.
func_75765_b,getWorldDirectory,1,Gets the File object corresponding to the base directory of this world.
func_75766_h,setSessionLock,1,Creates a session lock file for this process
func_75773_a,canContinue,1,Determine if a specific AI Task should continue being executed.
func_75774_a,onUpdateTasks,1,
func_75775_b,canUse,1,"Determine if a specific AI Task can be executed, which means that all running higher (= lower int value) priority tasks are compatible with it or all lower priority tasks can be interrupted."
func_75776_a,addTask,1,
func_75777_a,areTasksCompatible,1,Returns whether two EntityAITaskEntries can be executed concurrently
func_75800_d,flushCache,1,
func_75801_b,isOldMapFormat,1,gets if the map is old chunk saving (true) or McRegion (false)
func_75802_e,deleteWorldDirectory,1,@args: Takes one argument - the name of the directory of the world to delete. @desc: Delete the world by deleting the associated directory recursively.
func_75803_c,getWorldInfo,1,gets the world info
func_75804_a,getSaveLoader,1,Returns back a loader for the specified save directory
func_75805_a,convertMapFormat,1,converts the map to mcRegion
func_75807_a,deleteFiles,1,@args: Takes one argument - the list of files and directories to delete. @desc: Deletes the files and directory listed in the list recursively.
