field_75339_e,theOwner,1,
field_75340_b,maxDist,1,
field_75341_c,minDist,1,
field_75342_a,theWorld,1,
field_75346_b,parentAnimal,1,
field_75348_a,childAnimal,1,The child that is following its parent.
field_75350_f,hasStoppedDoorInteraction,1,If is true then the Entity has stopped Door Interaction and compoleted the task.
field_75351_g,entityPositionX,1,
field_75352_d,entityPosZ,1,
field_75353_e,targetDoor,1,
field_75354_b,entityPosX,1,
field_75355_c,entityPosY,1,
field_75356_a,theEntity,1,
field_75357_h,entityPositionZ,1,
field_75359_i,breakingTime,1,
field_75363_b,theEntity,1,
field_75364_c,theWorld,1,
field_75365_a,eatGrassTick,1,A decrementing tick used for the sheep's head offset and animation.
field_75367_f,theWorld,1,
field_75368_d,shelterZ,1,
field_75369_e,movementSpeed,1,
field_75370_b,shelterX,1,
field_75371_c,shelterY,1,
field_75372_a,theCreature,1,
field_75373_a,theEntity,1,
field_75374_f,entityPathEntity,1,The PathEntity of our entity
field_75375_g,entityPathNavigate,1,The PathNavigate of our entity
field_75376_d,closestLivingEntity,1,
field_75377_e,distanceFromEntity,1,
field_75378_b,farSpeed,1,
field_75379_c,nearSpeed,1,
field_75380_a,theEntity,1,The entity we are attached to
field_75381_h,targetEntityClass,1,The class of the entity we should avoid
field_75383_d,minPlayerDistance,1,
field_75385_b,thePlayer,1,
field_75386_c,worldObject,1,
field_75387_a,theWolf,1,
field_75390_d,theAnimal,1,
field_75391_e,targetMate,1,
field_75392_b,spawnBabyDelay,1,Delay preventing a baby from spawning immediately when two mate-able animals find each other.
field_75393_c,moveSpeed,1,The speed the creature moves at during mating behavior.
field_75394_a,theWorld,1,
field_75395_b,theVillager,1,
field_75396_c,lookTime,1,
field_75397_a,theGolem,1,
field_75400_f,sitableBlockX,1,X Coordinate of a nearby sitable block
field_75401_g,sitableBlockY,1,Y Coordinate of a nearby sitable block
field_75403_e,maxSittingTicks,1,For how long the Ocelot should be sitting
field_75405_c,currentTick,1,Tracks for how long the task has been executing
field_75406_a,theOcelot,1,
field_75407_h,sitableBlockZ,1,Z Coordinate of a nearby sitable block
field_75408_d,attackCountdown,1,
field_75409_b,theEntity,1,
field_75410_c,theVictim,1,
field_75411_a,theWorld,1,
field_75415_f,doorList,1,
field_75416_d,doorInfo,1,
field_75417_e,isNocturnal,1,
field_75418_b,movementSpeed,1,
field_75419_c,entityPathNavigate,1,The PathNavigate of our entity.
field_75420_a,theEntity,1,
field_75421_d,insidePosZ,1,
field_75422_b,doorInfo,1,
field_75423_c,insidePosX,1,
field_75424_a,entityObj,1,
field_75427_d,movePosY,1,
field_75428_e,movePosZ,1,
field_75429_b,targetEntity,1,
field_75430_c,movePosX,1,
field_75431_a,theEntity,1,
field_75432_d,movePosZ,1,
field_75433_e,movementSpeed,1,
field_75434_b,movePosX,1,
field_75435_c,movePosY,1,
field_75436_a,theEntity,1,
field_75438_g,entityPathEntity,1,The PathEntity of our entity.
field_75439_d,attackTick,1,An amount of decrementing ticks that allows the entity to attack once the tick reaches 0.
field_75441_b,attacker,1,
field_75442_c,entityTarget,1,
field_75443_a,worldObj,1,
field_75444_h,classTarget,1,
field_75448_d,worldObj,1,
field_75449_e,matingTimeout,1,
field_75450_b,villagerObj,1,
field_75451_c,mate,1,
field_75452_a,villageObj,1,
field_75453_d,zPosition,1,
field_75454_e,speed,1,
field_75455_b,xPosition,1,
field_75456_c,yPosition,1,
field_75457_a,entity,1,
field_75459_b,theEntity,1,
field_75460_a,parent,1,
field_75465_a,staticVector,1,"used to store a driection when the user passes a point to move towards or away from. WARNING: NEVER THREAD SAFE.  MULTIPLE findTowards and findAway calls, will share this var"
field_75475_f,lastActivityTimestamp,1,
field_75476_g,isDetachedFromVillageFlag,1,
field_75477_d,insideDirectionX,1,
field_75478_e,insideDirectionZ,1,
field_75479_b,posY,1,
field_75480_c,posZ,1,
field_75481_a,posX,1,
field_75482_h,doorOpeningRestrictionCounter,1,
field_75509_f,noSunPathfind,1,
field_75510_g,totalTicks,1,"Time, in number of ticks, following the current path"
field_75511_d,speed,1,
field_75512_e,pathSearchRange,1,The number of blocks (extra) +/- in each axis that get pulled out as cache for the pathfinder's search space
field_75513_b,worldObj,1,
field_75514_c,currentPath,1,The PathEntity being followed.
field_75515_a,theEntity,1,
field_75516_l,avoidsWater,1,If water blocks are avoided (at least by the pathfinder)
field_75517_m,canSwim,1,If the entity can swim. Swimming AI enables this and the pathfinder will also cause the entity to swim straight upwards when underwater
field_75518_j,canPassOpenWoodenDoors,1,"Specifically, if a wooden door block is even considered to be passable by the pathfinder"
field_75519_k,canPassClosedWoodenDoors,1,If door blocks are considered passable even when closed
field_75520_h,ticksAtLastPos,1,The time when the last position check was done (to detect successful movement)
field_75521_i,lastPosCheck,1,Coordinates of the entity's position last time a check was done (part of monitoring getting 'stuck')
field_75524_b,seenEntities,1,Cache of entities which we can see
field_75525_c,unseenEntities,1,Cache of entities which we cannot see
field_75526_a,entityObj,1,
field_75531_f,theVillage,1,Instance of Village.
field_75537_a,worldObj,1,
field_75552_d,villageList,1,
field_75553_e,tickCounter,1,
field_75554_b,villagerPositionsList,1,"This is a black hole. You can add data to this list through a public interface, but you can't query that information in any way and it's not used internally either."
field_75555_c,newDoors,1,
field_75556_a,worldObj,1,
field_75580_f,lastAddDoorTimestamp,1,
field_75581_g,tickCounter,1,
field_75582_d,center,1,This is the actual village center.
field_75583_e,villageRadius,1,
field_75584_b,villageDoorInfoList,1,list of VillageDoorInfo objects
field_75585_c,centerHelper,1,This is the sum of all door coordinates and used to calculate the actual village center by dividing by the number of doors.
field_75586_a,worldObj,1,
field_75587_j,numIronGolems,1,
field_75588_h,numVillagers,1,
field_75589_i,villageAgressors,1,
field_75590_b,agressionTime,1,
field_75591_c,villageObj,1,
field_75592_a,agressor,1,
field_75603_f,creatureMaterial,1,
field_75604_g,isPeacefulCreature,1,A flag indicating whether this creature type is peaceful.
field_75605_d,creatureClass,1,"The root class of creatures associated with this EnumCreatureType (IMobs for aggressive creatures, EntityAnimals for friendly ones)"
field_75606_e,maxNumberOfCreature,1,
field_75611_b,primaryColor,1,Base color of the egg
field_75612_c,secondaryColor,1,Color of the egg spots
field_75613_a,spawnedID,1,The entityID of the spawned mob
field_75622_f,stringToIDMapping,1,Maps entity names to their numeric identifiers
field_75623_d,IDtoClassMapping,1,provides a mapping between an entityID and an Entity Class
field_75624_e,classToIDMapping,1,provides a mapping between an Entity Class and an entity ID
field_75625_b,stringToClassMapping,1,Provides a mapping between entity classes and a string
field_75626_c,classToStringMapping,1,Provides a mapping between a string and an entity classes
field_75627_a,entityEggs,1,This is a HashMap of the Creative Entity Eggs/Spawners.
field_75643_f,update,1,
field_75644_d,posZ,1,
field_75645_e,speed,1,The speed at which the entity should move
field_75646_b,posX,1,
field_75647_c,posY,1,
field_75648_a,entity,1,The EntityLiving that is being moved
field_75653_f,posY,1,
field_75654_g,posZ,1,
field_75655_d,isLooking,1,Whether or not the entity is trying to look at something.
field_75656_e,posX,1,
field_75657_b,deltaLookYaw,1,The amount of change that is made each update for an entity facing a direction.
field_75658_c,deltaLookPitch,1,The amount of change that is made each update for an entity facing a direction.
field_75659_a,entity,1,
field_75662_b,isJumping,1,
field_75663_a,entity,1,
field_75668_a,theLiving,1,Instance of EntityLiving.
field_75675_d,watched,1,
field_75676_b,dataValueId,1,id of max 31
field_75677_c,watchedObject,1,
field_75678_a,objectType,1,
field_75694_d,lock,1,
field_75695_b,watchedObjects,1,
field_75696_c,objectChanged,1,true if one or more object was changed
field_75697_a,dataTypes,1,
field_75699_D,offsetX,1,
field_75700_E,offsetY,1,
field_75702_A,title,1,Painting Title.
field_75703_B,sizeX,1,
field_75704_C,sizeY,1,
field_75728_z,maxArtTitleLength,1,Holds the maximum length of paintings art title.
field_75731_b,priority,1,Priority of the EntityAIBase
field_75732_c,tasks,1,The EntityAITasks object of which this is an entry.
field_75733_a,action,1,The EntityAIBase object.
field_75737_d,savedIOCounter,1,
field_75738_e,isThreadWaiting,1,
field_75739_b,threadedIOQueue,1,
field_75740_c,writeQueuedCounter,1,
field_75741_a,threadedIOInstance,1,Instance of ThreadedFileIOBase
field_75748_d,idCounts,1,Map of MapDataBase id String prefixes ('map' etc) to max known unique Short id (the 0 part etc) for that prefix
field_75749_b,loadedDataMap,1,Map of item data String id to loaded MapDataBases
field_75750_c,loadedDataList,1,List of loaded MapDataBases.
field_75751_a,saveHandler,1,
field_75767_f,saveDirectoryName,1,The directory name of the world
field_75768_d,mapDataDir,1,
field_75769_e,initializationTime,1,The time in milliseconds when this field was initialized. Stored in the session lock file.
field_75770_b,worldDirectory,1,The directory in which to save world data.
field_75771_c,playersDirectory,1,The directory in which to save player data.
field_75780_b,executingTaskEntries,1,A list of EntityAITaskEntrys that are currently being executed.
field_75781_c,theProfiler,1,Instance of Profiler.
field_75782_a,taskEntries,1,A list of EntityAITaskEntrys in EntityAITasks.
field_75808_a,savesDirectory,1,Reference to the File object representing the directory for the world saves
field_75825_d,chunkSaveLocation,1,Save directory for chunks using the Anvil format
field_75826_b,pendingAnvilChunksCoordinates,1,
field_75827_c,syncLockObject,1,
field_75828_a,chunksToRemove,1,
field_75833_f,distanceToNext,1,The linear distance to the next point
field_75834_g,distanceToTarget,1,The distance to the target
field_75835_d,index,1,The index of this point in its assigned path
field_75836_e,totalPathDistance,1,The distance along the path to this point
field_75837_b,yCoord,1,The y coordinate of this point
field_75838_c,zCoord,1,The z coordinate of this point
field_75839_a,xCoord,1,The x coordinate of this point
field_75840_j,hash,1,A hash of the coordinates used to identify this point
field_75841_h,previous,1,The point preceding this in its assigned path
field_75842_i,isFirst,1,Indicates this is the origin
field_75851_b,count,1,The number of points in this path
field_75852_a,pathPoints,1,Contains the points in this path
field_75862_f,isMovementBlockAllowed,1,should the PathFinder disregard BlockMovement type materials in its path
field_75863_g,isPathingInWater,1,
field_75864_d,pathOptions,1,Selection of path points to add to the path
field_75865_e,isWoddenDoorAllowed,1,should the PathFinder go through wodden door blocks
field_75866_b,path,1,The path being generated
field_75867_c,pointMap,1,The points in the path
field_75868_a,worldMap,1,Used to find obstacles
field_75869_h,canEntityDrown,1,tells the FathFinder to not stop pathing underwater
field_75882_b,currentPathIndex,1,PathEntity Array Index the Entity is currently targeting
field_75883_c,pathLength,1,The total length of the path
field_75884_a,points,1,The actual points in the path
field_75898_a,charSet,1,ISO_8859_1
field_75906_d,baseSeed,1,base seed to the LCG prng provided via the constructor
field_75907_b,worldGenSeed,1,seed from World#getWorldSeed that is used in the LCG prng
field_75908_c,chunkSeed,1,"final part of the LCG prng that uses the chunk X, Z coords along with the other two seeds to generate pseudorandom numbers"
field_75909_a,parent,1,parent GenLayer that was provided via the constructor
field_75910_b,biomePatternGeneratorChain,1,
field_75911_c,riverPatternGeneratorChain,1,
field_75914_b,allowedBiomes,1,this sets all the biomes that are allowed to appear in the overworld
field_75928_D,objectCraftStats,1,Tracks the number of items a given block or item has been crafted.
field_75929_E,objectUseStats,1,Tracks the number of times a given block or item has been used.
field_75930_F,objectBreakStats,1,Tracks the number of times a given block or item has been broken.
field_75931_G,blockStatsInitialized,1,
field_75932_A,playerKillsStat,1,counts the number of times you've killed a player
field_75933_B,fishCaughtStat,1,
field_75934_C,mineBlockStatArray,1,
field_75935_H,itemStatsInitialized,1,
field_75936_f,startGameStat,1,times the game has been started
field_75937_g,createWorldStat,1,times a world has been created
field_75938_d,itemStats,1,
field_75939_e,objectMineStats,1,Tracks the number of times a given block or item has been mined.
field_75940_b,allStats,1,
field_75941_c,generalStats,1,
field_75942_a,oneShotStats,1,Tracks one-off stats.
field_75943_n,distanceFallenStat,1,the distance you have fallen
field_75944_o,distanceClimbedStat,1,the distance you've climbed
field_75945_l,distanceWalkedStat,1,distance you've walked
field_75946_m,distanceSwumStat,1,distance you have swam
field_75947_j,leaveGameStat,1,number of times you've left a game
field_75948_k,minutesPlayedStat,1,number of minutes you have played
field_75949_h,loadWorldStat,1,the number of times you have loaded a world
field_75950_i,joinMultiplayerStat,1,number of times you've joined a multiplayer world
field_75951_w,damageDealtStat,1,the amount of damage you've dealt
field_75952_v,dropStat,1,the distance you've dropped (or times you've fallen?)
field_75953_u,jumpStat,1,the times you've jumped
field_75954_t,distanceByPigStat,1,the distance you've traveled by pig
